id,latitude,longitude,price_gbp,bedrooms,property_type,city,postcode,epc_rating,date_listed
528fedcc-d03d-4d70-9a35-ec2ae3c04a35,54.684454,-5.908214,239146,3,flat,Belfast,BT32 7GD,E,2025-01-17
8bf114b0-cd41-4703-9e91-e1671d8d5dcf,53.338928,-1.196028,201322,1,flat,Sheffield,S28 4LX,G,2025-02-12
2d60ba9e-45a4-43ef-9b79-ca6230303845,51.435471,-2.623154,324898,2,flat,Bristol,BS1 9YE,D,2025-07-23
c74b169e-750a-42ea-9f55-9263093d46aa,51.987333,-0.869483,352062,2,flat,Milton Keynes,MK7 4US,D,2025-06-17
8c5eeed6-f2de-4609-8520-2024ab11a63b,51.383872,-0.287742,433760,2,flat,London,TW17 2FN,D,2025-08-14
bc0ec999-1e5e-4208-8926-0244c9cd4d77,55.884105,-3.186081,299184,2,flat,Edinburgh,EH27 1BH,D,2024-09-23
3ac0d92d-39c7-4c5a-84d6-16feef165341,50.900527,-1.455504,364084,2,flat,Southampton,SO22 9OT,G,2024-12-04
745e8661-f2d0-4474-9785-250f68602e12,52.852096,-1.327803,234712,3,flat,Nottingham,NG30 5WJ,D,2025-02-21
41d6c364-aa57-4311-8110-32fc0a4f0b65,54.966208,-1.868539,324708,3,flat,Newcastle upon Tyne,NE28 3EL,F,2025-06-22
9277b33f-3148-4504-8157-652e3f78afba,55.071339,-1.704723,427786,3,flat,Newcastle upon Tyne,NE9 4PJ,B,2024-09-08
0055bf27-fe56-4918-a7c8-6081107d5cb6,55.988156,-3.057035,377264,1,detached,Edinburgh,EH30 3XX,E,2025-01-27
4d4ea4b1-98e5-4e6e-aaa4-c959c514bd3f,50.815736,-0.224795,386080,2,flat,Brighton,BN22 8MH,D,2025-03-17
41fd60a0-65de-40da-945c-c35b6f94567f,52.587699,-1.730382,265710,2,flat,Birmingham,B7 7JG,E,2024-09-19
2fb9e19c-069a-4096-8371-3c9709d953f0,55.055008,-1.655947,263666,2,flat,Newcastle upon Tyne,NE19 3UY,G,2025-05-25
d0dae314-6887-4cb0-80bc-e970a88c419f,53.844513,-1.885555,221754,2,terraced,Leeds,LS21 9OW,A,2024-11-10
47f818f1-1310-46de-903d-ce4585f61b6b,53.480123,-2.066825,376316,4,flat,Manchester,M28 9XR,E,2025-07-27
ec900608-a234-4670-ab91-6260ed8d5cfc,52.465073,-1.629702,254446,1,semi-detached,Birmingham,B18 4EC,C,2024-09-20
88b25a84-714e-4427-9be4-e3c8515fac70,53.693807,-1.826034,476605,2,detached,Leeds,LS4 5DB,B,2025-06-07
2893a271-ebd0-43d6-a4c9-8752a4e50d11,51.472909,-0.931841,527823,1,detached,Reading,RG34 4TO,E,2024-12-25
e0558eed-589d-4b23-8ff6-62994cab9118,51.40041,-0.208866,675705,1,bungalow,London,DA32 3MX,D,2025-01-21
7d90fab1-6322-4b3e-b45e-57a96d26e2b0,53.503573,-3.128766,272096,2,flat,Liverpool,L6 8TP,C,2025-01-03
61135d27-07cf-4b8c-b475-c7594abefda2,51.770513,-0.765566,1012561,3,bungalow,London,HA16 8WY,D,2025-04-18
0d3471f8-6712-478c-9e1f-6222e3591765,50.91749,-1.394997,392511,1,detached,Southampton,SO32 7PP,E,2025-06-06
338814c7-617d-4261-869a-b20a679215c1,51.711096,-0.171591,830650,2,semi-detached,London,E33 1HN,F,2024-09-08
c26992f9-0749-4483-908f-30ee4eff03dc,51.94395,-0.072222,1070058,3,detached,London,HA21 9SU,D,2025-08-22
5887136f-c26c-472c-b966-0ebc104e1318,54.605762,-5.760773,324209,2,terraced,Belfast,BT6 6KZ,C,2025-02-13
e96793e7-c664-4456-8aa0-39e7113f8bfd,53.423373,-2.111412,719031,3,detached,Manchester,M3 2SL,C,2025-05-23
b01053cf-53d8-4c72-b7d9-d944db5c936a,53.983323,-1.159236,611054,2,semi-detached,York,YO34 8GD,F,2025-03-07
6a4f0943-de28-4441-ad2c-1313eda3499e,53.42796,-2.084787,317244,1,terraced,Manchester,M15 5DC,F,2024-11-03
8d949904-c9c8-4d2b-8636-4d948856c8e8,52.472606,-1.902665,284716,2,flat,Birmingham,B11 0RK,C,2025-01-01
ff73e0fc-bfd2-4aa1-814f-fcd4cf9f00f2,52.253374,-1.796385,243333,1,semi-detached,Birmingham,B27 1TL,D,2024-12-02
f27718f6-8edb-483d-94be-a97644bcc85b,53.426377,-1.553638,486914,6,flat,Sheffield,S23 9ND,D,2025-05-16
64a52e91-1dde-4e3b-a175-d6579b18088c,51.491788,-1.062011,258043,1,flat,Reading,RG28 1TK,D,2024-12-02
9334714e-2fd7-40b3-8758-e1590ed0546f,51.60834,0.100827,852103,3,flat,London,E13 4NE,F,2025-02-21
dc112218-c64d-4f7e-9a8c-984147faba1c,53.494496,-3.139148,227362,2,bungalow,Liverpool,L32 7GY,D,2025-04-29
ccc97103-f998-4f31-b9d0-4022c60c7d75,52.026993,-0.763668,1396756,5,detached,Milton Keynes,MK27 8CJ,E,2025-08-23
494cc997-2237-4843-9447-d67edb39b434,51.705866,-1.264255,1158969,6,terraced,Oxford,OX12 1HO,G,2024-11-30
39638d22-5083-4eb3-8908-0a2feb91b8f3,53.210003,-1.511555,450652,3,flat,Sheffield,S10 2TP,C,2024-11-09
1f55d354-8d2a-4f62-b233-c3d742911cd4,51.509521,-3.068666,418577,3,terraced,Cardiff,CF23 3KE,C,2025-07-24
eb4b1fad-ce8e-4283-84ee-be817c1d826a,51.967442,-0.716667,227944,1,flat,Milton Keynes,MK4 2PX,C,2024-12-22
a33c88d0-2692-44b5-8565-6937bcb19dd7,51.30897,0.533246,673389,2,terraced,London,KT6 0LH,A,2025-05-26
542f3d4a-e37e-4973-8587-f45b4cc4a040,55.965165,-3.254203,349552,2,flat,Edinburgh,EH12 0SS,D,2024-12-24
c3ad0bec-ec44-454d-a3f0-3507fbdd4961,52.292742,-1.781716,462835,2,detached,Birmingham,B9 0UB,D,2024-10-05
7b52f851-ea62-4eb3-871b-58ebbf43c0b9,55.889271,-4.366534,218750,2,flat,Glasgow,G2 9EL,D,2024-09-24
b32fc2bd-fa26-41cc-80f6-1cd8f4b5afe3,51.221696,-0.848731,928177,4,terraced,London,EC24 6YR,C,2025-08-06
3cea216b-8d3e-4b87-981d-500150fcfc8f,52.053306,-0.925512,671635,3,terraced,Milton Keynes,MK31 4BD,E,2024-11-09
93d5fe69-b0ef-4ee6-9c26-695425bd0558,52.531155,-1.554713,401595,3,flat,Birmingham,B25 5FU,F,2025-01-28
763da8a5-3924-41df-bdff-5e876b103d5c,53.755661,-1.467947,351842,2,flat,Leeds,LS13 6PB,D,2024-09-28
365888bf-1e09-4a73-b444-4f49ad4e7ca6,51.482902,-3.064227,425627,3,maisonette,Cardiff,CF24 8PN,E,2025-07-06
8088a6ad-6ca6-472b-ab91-b48aff62429d,52.319057,-1.906267,247450,1,terraced,Birmingham,B14 9ZZ,D,2025-05-04
f31de34a-319b-4251-b1cc-5ebdf1569911,52.987372,-1.178708,254071,2,flat,Nottingham,NG33 5EO,E,2024-11-13
f76b957c-4891-4ad3-bafc-25b8ff6cc086,53.412962,-2.300828,300322,1,terraced,Manchester,M12 7MM,D,2025-06-18
d8cec6ea-51bc-4591-b85c-c9e4222cd592,55.964931,-2.947269,625619,4,flat,Edinburgh,EH35 5CG,E,2024-11-24
383d128f-a228-4b1c-ab63-37a37be66b71,53.524834,-2.224661,338932,2,terraced,Manchester,M28 1UY,E,2025-05-03
97ba1efe-3e27-450b-9968-a50d5cb3fbd1,51.607272,-0.752747,656941,2,maisonette,London,NW10 0ZA,E,2025-01-03
1ff3c12f-2b9d-4ba5-9c41-90183f8c9d39,52.397632,-1.956298,314215,3,flat,Birmingham,B21 0DG,F,2025-01-05
cabfa285-847d-44f9-a35a-c9ec7c2aa887,51.613265,-0.221861,601937,1,terraced,London,HA1 7FL,C,2024-10-16
014185b9-ec78-47f6-8fd0-ba3f73ecda2e,51.38236,0.061893,474748,1,flat,London,IG31 4DH,G,2025-07-19
969822a8-da5a-4582-947a-4fe9c32c6a93,52.191932,0.255768,588512,1,flat,Cambridge,CB35 2KS,D,2025-08-19
96582ae2-1624-41f6-b952-16504c574868,51.279464,-0.520409,745080,2,semi-detached,London,TW3 7PG,D,2025-06-13
45e77490-f5ca-4a4d-b9df-733f2e965fcc,54.699876,-5.77965,615352,3,detached,Belfast,BT12 7RC,A,2025-01-13
30d274db-0850-4958-94a4-b7bcc7c05c22,52.245952,0.117531,660071,3,semi-detached,Cambridge,CB15 3SS,D,2025-07-28
5c6924de-3431-41e0-9428-b302217a09e6,51.514319,-0.082883,849048,1,detached,London,WC32 3AL,C,2025-05-03
548eb5f1-c289-45be-8098-7296eb2bb075,51.347474,-0.919096,234201,1,flat,Reading,RG13 2TE,E,2025-08-09
e778af22-073c-418d-a0f9-8d2eb17b0d5e,53.422054,-2.852933,283644,2,bungalow,Liverpool,L31 0ZE,F,2025-06-04
fe311385-f1ad-4313-ba4b-5f145cb32090,53.403751,-2.096458,256765,2,flat,Manchester,M29 0HC,C,2024-11-01
941512c1-051b-434f-9137-b2bb1ee7dcbc,51.343491,-0.066885,631172,1,bungalow,London,NW16 4JA,D,2025-07-06
8047ab20-b74b-487e-b013-3958a100cdd0,51.592502,0.187593,759963,4,flat,London,EN29 4DF,D,2025-07-30
e678a7b7-ded0-4010-993f-4cec4a88e464,55.031524,-1.57117,411473,3,semi-detached,Newcastle upon Tyne,NE25 3OP,D,2024-10-31
84126b14-051a-408e-8b42-3ce69793a8d0,50.843335,0.022359,568131,2,flat,Brighton,BN21 9SB,E,2024-10-06
15a74711-0907-47b1-97c0-93e096c575d9,51.838129,-0.112177,832687,2,detached,London,KT6 3AZ,D,2025-01-31
a6911cd2-289c-4e49-8c8e-2e076e898842,53.473141,-3.171505,171725,1,flat,Liverpool,L34 7PN,G,2025-06-19
5a7cd3f9-9a30-4fe6-ada3-95334eb2f6f5,54.615008,-5.789548,242354,2,flat,Belfast,BT6 0UZ,F,2025-03-23
122c866a-1875-4c86-9195-d2e315a9a669,51.904101,-0.735475,897375,3,detached,Milton Keynes,MK16 0YU,C,2025-08-02
e2ce96a5-d0dc-48fa-a81c-cbff7f6dd48d,52.916835,-1.010809,140843,1,flat,Nottingham,NG1 8FR,D,2025-01-05
c4234ec4-4783-4910-869d-3410b86b3b6a,52.938729,-1.121881,344910,3,flat,Nottingham,NG25 9UP,E,2024-12-15
f3c92a7d-850f-4640-ad41-c034e6cb2075,51.625085,0.059638,686678,3,flat,London,KT6 8UJ,A,2025-01-10
c7e5fa91-5784-4974-b098-8a5cbc56b379,51.021802,-1.400113,861627,3,detached,Southampton,SO32 5NY,C,2024-09-22
6ddd6572-ddcf-43f1-aa04-e281f1c89574,54.577835,-5.978199,185158,2,flat,Belfast,BT31 9CX,D,2025-02-09
6d0e0c9f-b9ff-4f65-bfb3-c9f44faf1c00,51.902822,-1.349599,491278,1,terraced,Oxford,OX6 7TB,A,2025-07-25
f368ccc5-224b-49a1-8ec3-61c8613b69fd,51.572888,0.090462,1280310,3,semi-detached,London,SW32 5UO,B,2024-10-26
23f2f488-eb1a-4a8f-b74b-91717b492d45,53.745658,-1.790744,249170,2,flat,Leeds,LS5 8MZ,E,2025-06-12
6934bc38-3b5b-4c51-a2bb-cde4501ec73d,51.416482,0.066029,732879,2,flat,London,KT14 4ZT,E,2024-10-28
75a13444-dbd3-4f73-96b8-39b9cee8c5d0,51.461136,-2.584513,325560,2,flat,Bristol,BS28 8YB,C,2025-04-13
2550959f-e455-4027-a2fc-5e5f046941b2,55.912349,-4.620637,294810,3,flat,Glasgow,G18 0JG,F,2025-01-21
ad24d4a8-3f64-4f02-973e-8addb22021d1,51.182451,-0.036786,487985,2,flat,London,WC25 3ZD,D,2024-12-05
7ed19596-3aa1-4935-b9e9-465ffb35169c,51.649448,-0.402883,1155690,2,detached,London,EN24 2YW,B,2024-09-23
d2559a76-54ad-4971-924e-925cdbf66b8d,51.150541,-0.371437,877053,1,detached,London,SE14 1TE,A,2025-03-18
1fbfe3aa-2397-42d8-8f0f-560cbdfc094d,56.108514,-3.441477,606291,2,terraced,Edinburgh,EH25 4UL,E,2024-12-31
fe67fe8d-f1dc-4356-b056-bd1a2d9bf7d0,55.759105,-4.299677,332746,2,terraced,Glasgow,G4 9ZR,F,2025-06-08
2f05563b-4079-4975-886e-e5829bf67777,51.388118,-2.393187,1058267,3,detached,Bristol,BS35 8HH,E,2025-04-17
d299bac0-55c8-4974-8c87-9c78fd9aa7d0,51.66247,-0.407218,1183855,2,detached,London,KT18 2CM,E,2025-01-13
2323eb19-1776-4684-b21e-6e2bb4dc05ef,51.554615,0.004293,326307,2,flat,London,DA10 3OG,B,2025-04-27
fe110b1f-7b8e-4fce-b3ee-ede17ced450f,51.593354,-0.217405,420701,1,terraced,London,EN19 0OS,C,2025-02-24
af8b8478-b4c5-4889-aa1a-c9135f359aaa,51.239964,0.283386,1257549,6,terraced,London,EC13 4KX,B,2024-11-18
adfc5b93-b3f9-4db1-9c88-d7f96dcd1823,51.586726,-0.066866,1560611,6,semi-detached,London,HA23 4ED,B,2024-12-02
e813d02e-4ecf-4167-9587-2c5250661e32,55.872676,-3.446081,390965,2,flat,Edinburgh,EH10 5GX,C,2025-07-18
36d141d1-2d0a-46cc-aa0a-b7771d2a8f92,51.523517,-2.437052,763872,2,detached,Bristol,BS31 5WS,D,2025-05-01
8ff97053-9284-4f98-ae27-840323eb7f87,52.767549,-2.003988,509241,3,detached,Birmingham,B14 7UD,C,2025-08-14
db7c8f3c-3343-4c0e-8339-6800650985d9,51.759472,-1.18488,470436,2,flat,Oxford,OX29 1FL,B,2024-11-02
ee75352b-7ad1-490a-a8bb-1914509da01c,53.38295,-1.341466,239437,2,flat,Sheffield,S7 6RP,C,2024-11-02
b19c50f7-716f-436c-9af7-160c17867889,51.677864,-0.033372,616886,1,terraced,London,WC34 9OR,C,2025-08-07
ea378c3d-249f-42f6-9c1c-b7814b58537a,51.566756,-0.035716,560883,1,terraced,London,CR16 2WH,E,2025-06-26
ea8444e5-b159-45af-b270-54c32b4e261f,51.500436,0.419096,811843,2,semi-detached,London,NW18 4CF,E,2025-01-09
bda36231-d2a2-4aa8-93a4-02d3d453f888,51.569559,0.26582,1074660,4,terraced,London,EC28 8XU,F,2025-03-18
ecc9cdd4-3f3a-465e-b656-2faa759d46a0,51.041111,-0.427176,1060566,2,detached,London,EC12 0JC,D,2025-03-01
792ec756-a2d7-4953-8518-87fb603830e2,51.394825,-2.75709,790397,4,semi-detached,Bristol,BS7 3PS,G,2025-07-02
18e72793-8b40-493d-89e0-cdbf62f8997d,51.367923,0.224435,507458,1,bungalow,London,HA35 4AL,F,2025-04-22
301ac0dc-a93d-44e3-a92d-917d3d4802db,51.418935,-0.002356,1277531,3,detached,London,BR19 4GD,D,2024-12-26
e2905b5a-6962-4f47-b87e-75e7542207f6,53.765658,-1.654744,432090,2,detached,Leeds,LS15 7EJ,B,2024-10-23
4b967a42-fc4e-4f84-822d-405f28453e16,51.843794,-1.290805,753146,3,flat,Oxford,OX17 2TB,E,2024-12-21
db5e0aba-f5d0-4e57-94cc-ee9ffa6f59bd,51.403205,-2.648587,295855,3,flat,Bristol,BS11 8OF,D,2024-10-28
4c18e3be-0003-456e-94bf-13110a70225d,51.607219,-0.055735,979650,6,terraced,London,IG7 1TC,E,2025-07-07
d55da563-e5a1-4182-af3a-06611e283d83,53.467324,-1.768153,441525,5,flat,Sheffield,S21 6PO,D,2024-09-25
4fee79a1-13d7-404b-83ce-90aee0939089,52.486156,-2.071748,599956,2,detached,Birmingham,B17 7YW,C,2025-02-15
fbb68294-9498-42fc-b226-40c6af57da93,51.549985,-0.044526,772230,2,flat,London,SW25 1HC,C,2025-03-21
c7c38618-5788-4f08-aa76-3bd1ced41263,51.722984,0.385163,669768,3,flat,London,N10 0SL,D,2025-03-26
5fd27a9e-2211-4c10-a53a-44961b7a194c,51.944817,-0.102469,1356520,5,flat,London,HA7 3SS,D,2024-09-17
fbffee5d-171d-44b4-a174-7a07a6dcf44a,53.236647,-1.252686,321975,2,maisonette,Sheffield,S1 3EX,F,2025-02-11
61319cb1-4108-492b-99e9-ed7eb37189ad,51.664262,-1.327508,528670,1,semi-detached,Oxford,OX13 0EH,C,2024-09-17
05d41ae8-f4ce-4722-94ee-f05a0d9154da,53.486158,-2.224578,336892,3,flat,Manchester,M32 1MO,D,2024-10-25
d8deb61d-04db-4a61-a68c-c44da021e442,51.47122,-0.511606,695023,2,semi-detached,London,IG2 2SA,E,2025-05-22
53b3d1f0-0b79-4694-ba47-b0b64d6cc317,55.953568,-3.178175,384789,3,flat,Edinburgh,EH20 0NJ,B,2024-09-24
fc19d7aa-4093-4650-94e2-99710772f36e,50.826362,-1.429785,502937,2,detached,Southampton,SO28 2JK,A,2025-07-16
079dd8da-a6e0-49ed-909d-e713708a15a3,51.550957,-2.777396,434687,2,flat,Bristol,BS6 4WG,D,2025-09-02
d49bbb49-4f3b-431e-b350-60807de50724,51.487123,-3.174469,255502,1,flat,Cardiff,CF2 2SA,C,2025-03-21
f5fc6ac9-95b3-40b3-8306-9654580fd7e5,51.594172,-3.166215,233371,2,flat,Cardiff,CF22 2RN,E,2024-09-30
cba69c9e-de5a-47f2-a627-a0b5f1951480,51.387398,-0.507008,749514,1,detached,London,EC12 9GJ,E,2024-11-17
aa6a24ab-3ac7-4b27-b36c-f3b46c2fbf68,53.486904,-2.266365,458926,2,terraced,Manchester,M20 5SP,D,2024-10-21
d20eb59b-b2ae-4de7-b46e-8b93c799162b,51.427237,-2.367706,593256,1,detached,Bristol,BS35 8NP,F,2024-11-04
9a1bff3a-da7b-4929-8b24-022aa1ad656d,53.35443,-1.407513,340755,3,flat,Sheffield,S9 2HA,E,2025-06-25
6d3b1033-d40c-4409-ba69-a2b3836d4b55,51.269828,0.181176,597792,2,flat,London,SW9 1JW,F,2024-11-04
9427734f-9303-4c63-9d40-d3d5942fd831,55.931311,-4.388878,403050,2,detached,Glasgow,G18 3YM,E,2024-09-17
4a0700fc-c641-420e-81e0-6fe50a49e07f,50.843415,-1.326115,248777,2,flat,Southampton,SO32 2RC,D,2024-09-17
21d7a4c2-f615-498c-afbe-eb943716d2c4,51.501147,-2.563645,622511,2,terraced,Bristol,BS26 1DF,D,2025-02-22
ae147f37-662b-4a70-b379-a28dd384cd71,51.268306,-0.433689,763364,2,flat,London,IG10 5SF,C,2024-09-23
622680f7-3b4c-4502-b0b9-6848e6165671,53.327477,-3.097017,400477,2,detached,Liverpool,L5 8JP,D,2025-05-23
e7283396-8a01-479f-b0d2-bd531e9495f9,53.891146,-1.130704,513429,3,flat,York,YO27 2DW,B,2025-04-05
fbefecb5-7efa-4741-90fc-74b9ce7d2054,55.025514,-1.277626,258094,1,semi-detached,Newcastle upon Tyne,NE35 2SW,E,2025-05-20
bfd23f67-6e5a-4858-8ab1-75f9296fc992,55.875749,-4.069779,342956,6,flat,Glasgow,G17 1XB,F,2025-06-20
9eeb9d42-54f2-4279-8f64-a2008d867e44,51.498572,-0.326577,904842,2,detached,London,EN15 4ZW,E,2024-11-05
82ff7942-fd55-4e56-ac41-0d02ebd95563,51.64594,-0.378498,1186711,5,flat,London,EN23 0XU,E,2025-03-30
1e367680-86b8-44b8-bd37-8f04863de758,54.041048,-0.989025,412822,1,detached,York,YO32 3LF,C,2024-11-22
2092af61-0ec6-40a9-a683-37a942cbfee5,51.544174,-0.088743,1536113,4,detached,London,EC9 8SS,E,2025-06-27
382cab05-a373-4cca-b183-d74d43b9e93c,56.063264,-3.436741,518923,2,terraced,Edinburgh,EH31 8DH,C,2025-04-10
5f33a46c-cc05-4bf6-96df-8bce4e4267cc,53.745286,-1.617282,317139,2,terraced,Leeds,LS19 7DN,E,2025-05-27
4bbfee05-2a13-4869-bd0c-7cd72ecb58f0,54.57779,-5.899421,333701,2,detached,Belfast,BT27 1UN,D,2025-03-17
7c80af2d-f418-494d-a3a8-c33bcc8e5c48,51.77612,-1.365755,948077,3,semi-detached,Oxford,OX7 7XA,G,2025-05-24
9ed83fe7-76f9-4803-9c78-91ada34ee3a2,55.944464,-3.105213,717231,4,terraced,Edinburgh,EH15 0AJ,C,2025-01-22
2c0b0d49-c8ca-4291-8ef2-bd886ac334a0,52.393244,-1.70599,298368,2,flat,Birmingham,B8 6OZ,D,2025-02-06
ade12d37-b499-42ba-b116-3be5e8a5946f,52.041391,-0.799826,367290,3,flat,Milton Keynes,MK4 7DH,C,2024-11-01
ce6b210e-ce95-40de-82db-0b4c8a920520,51.56616,-3.231891,541348,5,flat,Cardiff,CF32 0CD,E,2025-03-15
6d8c96f3-8311-4ec4-9c6c-b7248c6c4d95,51.528881,-0.269684,1118906,3,terraced,London,N33 6BC,C,2025-07-18
bcd792b2-6c22-4638-a478-6b97951ad1a5,52.60475,-2.343694,251449,1,semi-detached,Birmingham,B16 6KL,D,2025-06-13
83ec7684-df05-4b50-8260-d48d03904304,51.544569,-0.449121,621028,1,terraced,London,DA8 0BK,B,2025-08-07
7f5d6639-b951-496a-85f2-d365c3280921,51.268559,-0.390405,1038571,3,detached,London,WC14 5YG,D,2025-04-26
0a5786b0-b19c-45e4-b40d-c562a1a3a031,51.384155,-0.875128,722422,3,semi-detached,Reading,RG1 9ME,E,2025-06-24
b950a541-d704-44ed-8b39-6316344e9dde,53.321941,-1.5549,403496,2,detached,Sheffield,S24 5AY,C,2025-07-16
7042ee2b-cfae-4c01-a13d-a6d26404dcd3,52.611317,-1.952401,399937,3,semi-detached,Birmingham,B19 0KU,F,2024-10-10
a3165e97-0a76-4b1e-a0c8-5f9050623bcf,51.663554,0.112896,391431,2,flat,London,NW35 3CU,E,2025-06-09
2724d92a-5b7f-4e2c-8375-7eb7721d6657,52.383175,-1.864166,190201,1,semi-detached,Birmingham,B16 5MU,E,2024-09-10
cfd78d12-8d7c-43de-9240-00b5ea2bdc09,51.419327,-2.534687,407318,2,flat,Bristol,BS30 1EL,A,2024-12-19
9c721eaa-255a-4ca7-854b-44165dd23875,52.991624,-1.323796,500687,5,flat,Nottingham,NG9 8SF,D,2025-08-16
615baf65-d8b0-47be-9e49-d0f91d5466fa,51.474785,-0.068296,493653,2,flat,London,WC16 1GF,C,2025-03-04
5fc30c6d-a648-499c-a23f-7714e9a60fe0,53.424468,-2.869393,364359,2,semi-detached,Liverpool,L20 4XS,E,2025-02-14
b8934441-bc43-4d06-98ee-61dc4b704091,51.586197,-0.148297,386410,1,flat,London,SE27 2WJ,F,2025-08-19
88b86fd7-62b8-4804-b8a8-95aebb55eed2,52.47501,-2.086867,185542,1,flat,Birmingham,B20 9FL,F,2025-04-24
a3875385-f37c-407c-8c89-09ee40611c4d,53.320807,-3.073357,222082,1,bungalow,Liverpool,L16 1PJ,D,2024-10-25
0544a142-d926-49f7-91b6-7de274395c9c,52.549335,-1.749868,233062,1,terraced,Birmingham,B26 6YY,E,2024-10-15
127ad9dd-f19f-4682-af50-90495df144c1,53.587389,-2.328581,473133,2,terraced,Manchester,M33 8PM,F,2025-07-14
14c01d57-2dad-4824-b6fe-22a15d54f04f,51.498578,-2.558952,358127,2,flat,Bristol,BS2 8KZ,D,2024-11-30
eaa5d615-275e-4b1c-8626-649ac0aab867,53.457521,-1.961061,283611,2,flat,Manchester,M35 2NX,F,2025-05-30
0645104d-66a9-4636-ab90-2bcc15955086,53.759378,-1.718467,394781,3,semi-detached,Leeds,LS1 2AT,A,2025-06-25
b74e37ea-333e-4200-a9dc-cfa9317b3d7f,53.484004,-2.390887,173780,1,flat,Manchester,M3 4BO,E,2025-04-11
7173d5b9-9f13-4514-b7bf-42a49d1994ef,53.452464,-2.216949,492934,2,bungalow,Manchester,M18 0OB,C,2025-01-16
f33c8de1-c482-49dd-af42-d555237d5d6d,53.396758,-3.133023,342198,2,semi-detached,Liverpool,L35 1RO,D,2024-09-22
4ec33800-2615-4745-a3a9-df093c08ed29,51.521943,-0.103607,873554,1,detached,London,UB32 3BT,D,2024-12-12
1a7cc1bb-c308-42ab-8b20-9910af28002f,50.822048,-0.281011,909036,3,flat,Brighton,BN30 2AC,E,2025-07-16
2331fa89-6170-4daf-a878-232ab0f4bbc2,51.37289,-2.63463,539755,3,flat,Bristol,BS9 0ET,F,2025-03-13
fe083f8f-66ea-4a9f-901c-3ca5f5e4e03f,52.928971,-1.186345,302202,3,semi-detached,Nottingham,NG25 2SH,F,2025-03-16
332f46a3-2d1d-4cd0-8ad5-36f90f926167,51.45683,-3.162992,525909,3,semi-detached,Cardiff,CF25 4CT,E,2024-10-05
8115480d-cc36-43d8-b124-a60e2eed3c00,51.383874,0.446399,887508,3,flat,London,TW27 0XT,G,2025-06-25
6456d474-a3da-4263-aa25-ed6c023e4199,51.295024,-0.005395,1047216,4,terraced,London,KT25 1MB,D,2024-12-31
18d799a0-52d7-426f-9977-9afcbc8182f2,53.420649,-2.996599,433313,5,flat,Liverpool,L30 6HO,E,2025-04-21
b54ae114-b1dd-4e7c-b357-65381309c622,51.290241,0.127924,626449,2,semi-detached,London,WC24 0LL,F,2025-08-22
6e063c65-4418-47c5-8d7b-731a0168e709,51.592702,-0.068716,975075,4,semi-detached,London,WC23 6KK,G,2025-07-11
f1481047-96d6-4ac7-8088-d3053cd333e9,52.129239,-0.79734,800615,3,detached,Milton Keynes,MK21 5XP,D,2025-08-07
a7f69d8a-cf86-445e-99a6-a28018590a0b,55.99067,-3.126195,387630,3,terraced,Edinburgh,EH13 3TM,C,2025-03-19
cdea43e5-fdd5-4001-b2b6-d7c8d0fc864c,53.565019,-2.419885,421402,2,terraced,Manchester,M10 7JC,F,2025-08-19
68b75878-5c32-4712-9ed9-2250832b85df,53.421704,-2.108521,1044020,6,terraced,Manchester,M12 5AC,F,2025-02-06
adfbe38f-6e9f-4b94-8065-59a3c8080409,51.596942,0.002856,583914,2,flat,London,UB32 7UL,B,2025-08-14
42c22c2d-fbb4-463e-9b46-2899c0873002,53.3785,-2.428488,179133,1,flat,Manchester,M16 8YF,F,2025-04-11
a498d682-20bf-496e-8f0d-d6bd136df79d,55.856138,-4.258759,405879,5,semi-detached,Glasgow,G27 1NW,D,2025-02-06
33a5b83b-e24a-4164-882f-32143d10dfac,51.483115,-1.12737,591244,2,semi-detached,Reading,RG21 5FS,E,2025-06-29
41b10995-bae6-416e-8c90-7c158f0c44df,53.468086,-1.42603,416194,3,semi-detached,Sheffield,S13 7US,C,2025-05-12
8db6e9fb-0b5b-41e8-a8d5-5f2b9d44dbbc,51.503956,-1.001986,942485,3,detached,Reading,RG35 3DN,F,2024-12-28
5b56e869-d594-440b-9729-98167f148ea9,53.748687,-1.553165,598932,4,semi-detached,Leeds,LS12 6LJ,E,2025-01-21
325173fc-a1a5-449e-9815-ea5f4ffd6128,56.003735,-3.260661,496660,2,terraced,Edinburgh,EH27 1DE,C,2024-11-02
1d7e00e1-24d3-4213-b00a-ecfca3fce145,51.575193,-0.648351,732089,2,flat,London,EC11 0LG,C,2024-12-27
16ea0e63-63b5-402d-8734-d03b3e118ab9,52.462332,-1.878643,318020,2,flat,Birmingham,B31 4ZC,E,2024-10-10
59e3712f-4ef8-4b8d-b19b-491127bbaa8c,53.931775,-1.503919,336623,2,flat,Leeds,LS2 6DE,F,2025-04-05
7109f915-a1d8-4280-b342-c029da16f235,51.488398,-2.649555,678270,5,flat,Bristol,BS32 6SM,E,2024-09-06
2890caff-cac2-4d4d-a28f-dcf620cb63b1,51.844089,-0.471886,1712500,6,detached,London,SM34 2MB,C,2025-01-14
1c9397ae-84b1-4bd3-b890-6160eea731df,51.432246,0.037606,479057,1,flat,London,NW16 7BT,B,2025-07-06
b0016fa0-8690-478e-801c-aec3ab248a69,51.401026,0.092881,737437,2,terraced,London,N21 0YW,F,2025-05-10
